,id,foreign,name,lat,long
454,8104,81,KABUPATEN BURU,-3.3927754,126.7819505
455,8105,81,KABUPATEN KEPULAUAN ARU,-6.1946502,134.5501935
456,8106,81,KABUPATEN SERAM BAGIAN BARAT,-3.1271575,128.40083570000002
457,8107,81,KABUPATEN SERAM BAGIAN TIMUR,-3.4150761,130.39048799999998
458,8108,81,KABUPATEN MALUKU BARAT DAYA,-7.7851588000000005,126.34980970000001
459,8109,81,KABUPATEN BURU SELATAN,-3.3927754,126.7819505
460,8171,81,KOTA AMBON,-3.6560699999999997,128.166419
461,8172,81,KOTA TUAL,-5.6408510000000005,132.7475093
462,8201,82,KABUPATEN HALMAHERA BARAT,1.3121235,128.4849923
463,8202,82,KABUPATEN HALMAHERA TENGAH,1.3121235,128.4849923
464,8203,82,KABUPATEN KEPULAUAN SULA,-1.8666667000000001,125.36666670000001
465,8204,82,KABUPATEN HALMAHERA SELATAN,1.3121235,128.4849923
466,8205,82,KABUPATEN HALMAHERA UTARA,1.3121235,128.4849923
467,8206,82,KABUPATEN HALMAHERA TIMUR,1.3121235,128.4849923
468,8207,82,KABUPATEN PULAU MOROTAI,2.3657,128.4008
469,8208,82,KABUPATEN PULAU TALIABU,-1.8268,124.7741
470,8271,82,KOTA TERNATE,0.7833333,127.36666670000001
471,8272,82,KOTA TIDORE KEPULAUAN,0.6833333,127.4
472,9101,91,KABUPATEN FAKFAK,-2.885237,132.26582820000002
473,9102,91,KABUPATEN KAIMANA,-3.660925,133.774506
474,9103,91,KABUPATEN TELUK WONDAMA,-2.8551699,134.3236557
475,9104,91,KABUPATEN TELUK BINTUNI,-1.9056848000000002,133.329466
476,9105,91,KABUPATEN MANOKWARI,-0.8614530999999999,134.06204209999999
477,9106,91,KABUPATEN SORONG SELATAN,-0.8666666999999999,131.25
478,9107,91,KABUPATEN SORONG,-0.8666666999999999,131.25
479,9108,91,KABUPATEN RAJA AMPAT,-1.0915151,130.8778586
480,9109,91,KABUPATEN TAMBRAUW,-0.781856,132.3938375
481,9110,91,KABUPATEN MAYBRAT,-1.2971,132.3151
482,9111,91,KABUPATEN MANOKWARI SELATAN,-0.9990000000000001,133.0195
483,9112,91,KABUPATEN PEGUNUNGAN ARFAK,-1.1555,133.7142
484,9171,91,KOTA SORONG,-0.8666666999999999,131.25
485,9401,94,KABUPATEN MERAUKE,-8.4960406,140.39455269999996
486,9402,94,KABUPATEN JAYAWIJAYA,-4.0004481,138.7995122
487,9403,94,KABUPATEN JAYAPURA,-2.533,140.717
488,9404,94,KABUPATEN NABIRE,-3.5095462,135.75209850000002
489,9408,94,KABUPATEN KEPULAUAN YAPEN,-1.7469359,136.17090119999997
490,9409,94,KABUPATEN BIAK NUMFOR,-1.0381022,135.98008480000001
491,9410,94,KABUPATEN PANIAI,-3.7876441,136.3624686
492,9411,94,KABUPATEN PUNCAK JAYA,-4.083611100000001,137.18472219999998
493,9412,94,KABUPATEN MIMIKA,-4.4553223,137.1362125
494,9413,94,KABUPATEN BOVEN DIGOEL,-5.7400018,140.3481835
495,9414,94,KABUPATEN MAPPI,-7.102232000000001,139.396393
496,9415,94,KABUPATEN ASMAT,-5.0573958,138.3988186
497,9416,94,KABUPATEN YAHUKIMO,-4.4939717,139.52799960000002
498,9417,94,KABUPATEN PEGUNUNGAN BINTANG,-4.558987200000001,140.51355890000002
499,9418,94,KABUPATEN TOLIKARA,-3.481132,138.4787258
500,9419,94,KABUPATEN SARMI,-1.868727,138.743607
501,9420,94,KABUPATEN KEEROM,-3.3449536,140.76244930000001
502,9426,94,KABUPATEN WAROPEN,-2.8435717,136.670534
503,9427,94,KABUPATEN SUPIORI,-0.7295099,135.6385125
504,9428,94,KABUPATEN MAMBERAMO RAYA,-2.5331255,137.7637565
505,9429,94,KABUPATEN NDUGA,-4.4069496,138.2393528
506,9430,94,KABUPATEN LANNY JAYA,-3.9710330000000003,138.31902759999997
507,9431,94,KABUPATEN MAMBERAMO TENGAH,-2.3746,138.319
508,9432,94,KABUPATEN YALIMO,-3.7852847,139.4466005
509,9433,94,KABUPATEN PUNCAK,-4.083611100000001,137.18472219999998
510,9434,94,KABUPATEN DOGIYAI,-4.019387200000001,135.9610446
511,9435,94,KABUPATEN INTAN JAYA,-3.5076422,136.7478493
512,9436,94,KABUPATEN DEIYAI,-4.0974892999999994,136.4393054
513,9471,94,KOTA JAYAPURA,-2.533,140.717
